auto_id,station_id,scientific_name,amount,gear,auto_id,id,locality,region,latitude,longitude,date,climate,PH,temperature,turbidity,conductivity,DO,TDS,property,habitats,biology,auto_id,order,order_c,suborder,suborder_c,family,family_c,family_id,scientific_name,science_FDB,chinese,common_name,author
752,R40,Anguilla marmorata,5,電捕,119,R40,苦苓溪,IV區,22.16328,120.69869,2010-12-21 14:30:00,晴,7.89,20.1,5.2,312,9.2,322,,"苦苓溪位於屏東縣獅子鄉，於枋山鄉出海，為恆春半島西側小型獨流入海的溪流之ㄧ。本樣站位於26號省道385號橋旁的河段，位於下游河段，屬於純淡水域。地理位置為北緯22° 9+47.8"" ，東經， 120° 41+55.3""。於此次調查，苦苓樣站的水文資料於民國99年12月21日下午4點整的測定值如下：pH值為7.89，水溫20.10 ℃，濁度5.2 NTU，導電度312 μs/cm，溶氧量9.20，總溶解固體物含量(TDS)為322 mg/l ，調查當日該地區的天候為晴天。另外該河段的河寬約3.5 m，水深約0.4 m。水色清澈，該河段溪流底質以礫石及卵石為主，溪流兩岸的溪畔環境尚稱自然。溪流水流豐沛，棲地型態以流區及淺瀨為主，河岸植被茂密，生長著許多木本及草本植物。",本次在苦苓溪樣站的魚類相調查共計採獲4科6種魚類(見表5)，全部都屬於原生魚種，包含有鰻鱺科的鱸鰻；湯鯉科的湯鯉；鰕虎科的日本瓢鰭鰕虎、兔首瓢鰭鰕虎、恆春吻鰕虎以及溪鱧科的溪鱧。此次調查採集共採獲魚類69尾。採獲數量最多的是日本瓢鰭鰕虎，共採獲35尾，分別佔所有魚類採獲尾數的50.7 %，其個體體長介於2.5~9.1cm。採獲數量最少的是溪鱧，僅採獲1尾，佔所有魚類採獲尾數的1.4 %，其個體體長為5.2cm。此次採集調查結果顯示，苦苓溪樣站的魚類相包括了海源性的陸封型淡水魚及兩側洄游型淡水魚，前者如恆春吻鰕虎，後者如日本瓢鰭鰕虎及溪鱧，此為典型的恆春半島西側小型溪流魚類相，而苦苓溪也孕育了許多種類的鰕虎，其中包括恆春半島溪流特有的恆春吻鰕虎。,5,Anguilliformes,鰻形目,Anguilloidei,鰻鱺亞目,Anguillidae,鰻鱺科,F074,Anguilla marmorata,Anguilla marmorata,鱸鰻,花鰻、烏耳鰻,"Quoy & Gaimard, 1824"
753,R39,Anguilla marmorata,1,電捕,118,R39,楓港溪河口,IV區,22.19522,120.68883,2010-12-21 12:30:00,晴,8.02,20.6,10.5,526,7.26,536,,"本樣站位於楓港溪河口河段，屬於純淡水水域。地理位置為北緯22° 11+42.8"" ，東經120° 41+19.8""。於此次調查，楓港溪河口樣站的水文資料於民國99年12月21日下午12點30分的測定值如下：pH值為8.02，水溫20.60 ℃，濁度10.50 NTU，導電度526 μs/cm，溶氧量7.26，總溶解固體物含量(TDS)為536 mg/l ，調查當日該地區的天候為晴天。另外該河段的河寬約10 m，水深約0.4 m。水色清澈略帶淺綠，該河段溪流底質以砂土混合卵石為主，溪流兩岸的溪畔環境尚稱自然。溪流水流略少，棲地型態以流區及潭區為主，河岸植被茂密，生長著許多木本及草本植物。",本次在楓港溪河口樣站的魚類相調查共計採獲6科7種魚類(見表5)，屬於原生魚種的包含有鯉科的高屏馬口鱲、鯽魚；鰻鱺科的鱸鰻；鯔科的大鱗鮻；塘鱧科的棕塘鱧；鰕虎科的日本瓢鰭鰕虎。屬於外來魚種的有鱧科的線鱧。此次調查採集共採獲魚類48尾。採獲數量最多的是日本瓢鰭鰕虎，共採獲15尾，分別佔所有魚類採獲尾數的31.3%，其個體體長介於2.3~7.9cm。採獲數量最少的是鱸鰻、鯽魚及線鱧，皆僅採獲1尾，各佔所有魚類採獲尾數的2.1 %，其個體體長分別為21.2cm、2.6cm、37.6cm。此次採集調查結果顯示，楓港溪河口樣站的魚類相包括了初級性淡水魚及兩側洄游型淡水魚，前者如高屏馬口鱲，後者如日本瓢鰭鰕虎，此為典型的恆春半島西側溪流魚類相，而楓港溪也因為溪流水量較豐沛，因此孕育了許多種類的兩側洄游型魚種；同時也因屬於恆春半島較大溪流，因此也可發現如高屏馬口鱲等台灣南部特有淡水魚類的蹤跡，唯因本樣站位於河口河段，因此較不適合高屏馬口鱲等典型中上游棲地初級淡水魚的生存，因此發現數量明顯較少。,5,Anguilliformes,鰻形目,Anguilloidei,鰻鱺亞目,Anguillidae,鰻鱺科,F074,Anguilla marmorata,Anguilla marmorata,鱸鰻,花鰻、烏耳鰻,"Quoy & Gaimard, 1824"
754,R22,Anguilla marmorata,1,電捕,101,R22,淡水河瑪陵坑,II區,25.09928,121.70108,2010-03-03 11:00:00,陰,7.35,23.8,7.3,251,9.8,215,,瑪陵坑樣站位於基隆市，屬於淡水河北面最大支流基隆河的支流瑪陵坑溪。本樣站位於瑪陵坑溪與基隆河的匯流處。地理位置為北緯25°5’  57.4”，東經121°42’  3.9”。於此次調查，瑪陵坑樣站的水文資料於民國99年3月3日上午11點的測定值如下：pH值為7.35，水溫23.8 ℃，濁度7.3 NTU，導電度251 μs/cm，溶氧量9.8，總溶解固體物含量(TDS)為215 mg/l 。調查當日該地區的天候為陰天。該河段的河寬約8 m，水深約0.65m。水色為略帶淡黃色的半透明水域，該河段的溪流底質為礫石與泥砂混合，在溪流兩岸的溪畔環境，河岸仍保留有砂石及土壤裸露，且河岸除了有茂密的植物覆生外，同時也有人為栽植的竹子園。,本次在瑪陵坑樣站的魚類相調查共計採獲6科7種魚類(見表3)，分別是屬於原生魚種的鰻鱺科的鱸鰻、鯉科的長鰭馬口鱲、台灣石，爬鰍科的台灣鰍，鮠科的脂鮠及鰕虎科的明潭吻鰕虎。在外來種方面，則調查到慈鯛科的巴西珠母麗鯛。此次調查採集共採獲魚類34尾。所採獲的魚種中，原生魚類共採獲29尾，佔所有採獲數量的85.3 % ，外來魚種共採獲5尾，佔所有採獲數量的14.7 %。在原生魚種方面，採獲尾數較多的為長鰭馬口鱲及台灣鰍，分別採獲10及7尾，各佔所有原生魚類採獲尾數的34.5 %及24.1 %，其個體體長分別介於3.9~5.1cm、4.0~5.1cm；採獲數量最少的為鱸鰻及脂鮠，皆唯有採獲1尾，各只佔所有原生魚種採獲數量的3.4 %，其個體體長分別為55.0cm、10.5cm。而外來魚種則僅有採獲巴西珠母麗鯛5尾，其個體體長介於4.0~5.0cm。此次採集調查結果顯示，瑪陵坑樣站的魚類相包括了初級性淡水魚及兩側洄游型淡水魚，前者包括鯉科的長鰭馬口鱲及鮠科的脂鮠，後者則僅有鰻鱺科的鱸鰻。瑪陵坑樣站處於中下游河段，因此可調查到如脂鮠等淡水河中下游典型魚種。在另一方面，由於該樣站距離淡水河河口仍有相當遠的距離，加上淡水河下游河川污染的問題仍然存在，因此可能影響到兩側洄游型淡水魚的生存，造成兩側洄游型魚種數在該樣站較為稀少，只有鱸鰻1種。在外來魚種方面，在該樣站所採獲的巴西珠母麗鯛則是屬於國內低海拔溪流水域常見的魚種。,5,Anguilliformes,鰻形目,Anguilloidei,鰻鱺亞目,Anguillidae,鰻鱺科,F074,Anguilla marmorata,Anguilla marmorata,鱸鰻,花鰻、烏耳鰻,"Quoy & Gaimard, 1824"
755,R06,Anguilla marmorata,1,電捕,85,R06,南澳溪,I區,24.46414,121.78492,2010-10-16 12:00:00,晴,8.85,24.2,6.1,245,8.01,201,,南澳溪位於宜蘭縣蘇澳鎮，於蘇澳鎮龜山及海岸山之間出海。本樣站位於南澳溪下游的9號省道南澳橋附近的河段，屬於下游河段的純淡水域，地理位置為北緯24°27’ 50.9”，東經121°47’ 5.7”。於此次調查，南澳溪樣站的水文資料於民國99年10月16日上午12點00分的測定值如下：pH值為8.85，水溫24.20 ℃，濁度6.1 NTU，導電度245 μs/cm，溶氧量8.01，總溶解固體物含量(TDS)為201 mg/l ，調查當日該地區的天候為晴。另外該河段的河寬約15 m，水深約0.65 m。水色清澈見底，該河段溪流底質以砂、卵石及大型礫石為主，溪流兩岸的溪畔環境尚稱自然，僅有少部份溪段於省道經過處的河流兩岸為水泥所覆蓋。棲地型態以淺流、淺瀨及潭區為主，河岸伴生有木本及草本植物。,本次在南澳溪樣站的魚類相調查共計採獲4科4種魚類，所採獲的皆為原生魚種，包含有鰻鱺科的鱸鰻；鰕虎科的日本瓢鰭鰕虎、大吻鰕虎；湯鯉科的湯鯉。此次調查採集共採獲魚類35尾。採獲尾數較多的為日本瓢鰭鰕虎及大吻鰕虎，分別採獲21及8尾，分別佔所有魚類採獲尾數的60.0 %、22.9 %，其個體體長分別介於2.7~6.8cm、3.2~6.3cm；採獲數量最少的為鱸鰻，僅採獲1尾，只佔所有魚類採獲尾數的2.9 %，其個體體長為12.6cm。此次採集調查結果顯示，南澳溪樣站的魚類相僅有兩側洄游型淡水魚，其中鱸鰻、大吻鰕虎及湯鯉皆是屬於此類魚種。南澳溪為該區較大型的溪流，水量較為豐沛，因此極為適合兩側洄游型魚類洄游上溯至該河域覓食或棲息，也因此該處河域所調查到的魚種皆為兩側洄游型魚類。,5,Anguilliformes,鰻形目,Anguilloidei,鰻鱺亞目,Anguillidae,鰻鱺科,F074,Anguilla marmorata,Anguilla marmorata,鱸鰻,花鰻、烏耳鰻,"Quoy & Gaimard, 1824"
756,R64,Anguilla marmorata,3,電捕,143,R64,巴拿尼灣溪下游,V區,23.10825,121.37969,2010-10-15 08:00:00,陰,7.87,28.5,8.5,525,7.44,430,,巴拿尼灣溪位於台東縣成功鎮，於成功鎮市區旁出海，為海岸山脈小型獨流入海的溪流之ㄧ。本樣站位於11號省道上新港橋旁往上溯約300 m的下游河段，屬於純淡水域。地理位置為北緯23°6’ 29.7”，東經121°22’ 46.9”。於此次調查，巴拿尼灣溪下游樣站的水文資料於民國99年10月15日上午8點整的測定值如下：pH值為7.87，水溫28.50℃，濁度8.5 NTU，導電度525 μs/cm，溶氧量7.44，總溶解固體物含量(TDS)為430 mg/l ，調查當日該地區的天候為陰天。另外該河段的河寬約5 m，水深約0.62 m。水色清澈而略帶淺綠色，該河段溪流底質以泥砂混合大型礫石及卵石為主，溪流兩岸的溪畔環境尚稱自然。溪流水流豐沛，棲地型態以流區及潭區為主，河岸植被茂密，叢生著木本及草本植物。,本次在巴拿尼灣溪下游樣站的魚類相調查共計採獲6科7種魚類，所採獲的魚種除了鯉科的粗首馬口鱲為來自台灣西部的異域引入種外；其餘皆為原生魚種，包含有鰻鱺科的鱸鰻；湯鯉科的湯鯉；鯔科的鯔及大鱗鮻；塘鱧科的棕塘鱧；鰕虎科的細鰕虎。此次調查採集共採獲魚類48尾。採獲數量最多的是棕塘鱧及大鱗鮻，分別採獲14、12尾，分別佔所有魚類採獲尾數的29.2 %、25.0 %，其個體體長分別介於3.2~7.5cm、6.5~9.2cm。採獲數量最少的是俗稱為正烏的鯔，共採獲2尾，佔所有魚類採獲尾數的4.2 %，其個體體長分別為9.6cm、16.0cm。此次採集調查結果顯示，巴拿尼灣溪下游樣站的魚類相僅包括了兩側洄游型淡水魚，如細鰕虎及鱸鰻等皆是此類魚種，此為典型的海岸山脈小型溪流魚類相，而巴拿尼灣溪也因為溪流水量豐沛而一年四季皆不會乾涸，因此孕育了許多種類的兩側洄游型魚種。此外來自台灣西部的異域引入種粗首馬口鱲地出現，可能是因為巴拿尼灣溪於成功鎮出海，鄰近於市區，因此被為人刻意放流所致。,5,Anguilliformes,鰻形目,Anguilloidei,鰻鱺亞目,Anguillidae,鰻鱺科,F074,Anguilla marmorata,Anguilla marmorata,鱸鰻,花鰻、烏耳鰻,"Quoy & Gaimard, 1824"
757,R05,Anguilla marmorata,1,電捕,84,R05,冬山河太和村,I區,24.62808,121.77308,2010-06-25 11:30:00,晴,8.23,28.3,15.2,336,7.39,355,,冬山河位於宜蘭縣，與蘭陽溪、宜蘭河等大型河川合而為蘭陽地區最大型的溪流水系。本樣站位於冬山河下游支流太和村社區內，屬於下游河段的純淡水域。地理位置為北緯24°37’ 41.1”，東經121°46’ 23.1”。於此次調查，冬山河太和村樣站的水文資料於民國99年6月25日上午11點30分的測定值如下：pH值為8.23，水溫28.30 ℃，濁度15.2 NTU，導電度336 μs/cm，溶氧量7.39，總溶解固體物含量(TDS)為355 mg/l 。調查當日該地區的天候為晴天。該河段的河寬約4.5 m，水深約0.75 m。水色清澈而略帶淺綠色，該河段的溪流底質為泥砂，混合著一些卵石，在溪流兩岸的溪畔環境，除了築有河堤外，在河堤內的河岸都能保留有砂石及土壤裸露，且有一些草本植物覆生。,本次在冬山河太和村樣站的魚類相調查共計採獲7科18種魚類，其中屬於原生種的有鰻鱺科的鱸鰻；鯉科的鯽魚、白鱎、羅漢魚、台灣石鮒、台灣白甲魚、粗首馬口鱲、台灣石；鰕虎科的盤鰭叉舌鰕虎(Glossogobius celebius)、明潭吻鰕虎、斑帶吻鰕虎、日本瓢鰭鰕虎、兔首瓢鰭鰕虎；鰍科的中華花鰍。而屬於外來種的有鱧科的線鱧；棘甲鯰科的棘甲鯰；慈鯛科的吉利慈鯛、尼羅口孵魚。此次調查採集共採獲魚類117尾。在原生魚種方面，採獲尾數較多的為日本瓢鰭鰕虎及尼羅口孵魚，分別採獲14及13尾，各佔所有魚類採獲尾數的12.0 %及11.1 %，其個體體長分別介於3.7~5.7cm、3.5~9.8cm；採獲數量最少的為鱸鰻，僅採獲1尾，佔所有原生魚種採獲數量的0.9 %，其個體體長為20.6cm。此次採集調查結果顯示，冬山河太和村樣站的魚類相包括了初級性淡水魚及兩側洄游型淡水魚，前者如鯉科的羅漢魚、台灣石鮒、台灣白甲魚等都是，後者以鰻鱺科的鱸鰻及日本瓢鰭鰕虎為代表性魚種。冬山河太和村處於蘭陽平原的下游河段，河道地勢平坦，且沒有任何人工壩體的阻隔，因此適合兩側洄游型魚類洄游至該河域覓食或棲息，同時冬山河所屬的蘭陽溪流域也擁有許多原生的初級性淡水魚類，因此該處河域所調查到的14種原生魚種中，有8種屬於典型初級淡水魚的鯉科及鰍科魚類，另外有5種屬於兩側洄游型魚類，這也顯示了這個樣站的魚類相以初級性淡水魚及兩側洄游型魚類並重的現象。在外來魚種方面，在該樣站所採獲的棘甲鯰、尼羅口孵魚及線鱧等皆屬於國內低海拔各溪流水域頗為常見且廣泛分佈的魚種。,5,Anguilliformes,鰻形目,Anguilloidei,鰻鱺亞目,Anguillidae,鰻鱺科,F074,Anguilla marmorata,Anguilla marmorata,鱸鰻,花鰻、烏耳鰻,"Quoy & Gaimard, 1824"
758,R37,Anguilla marmorata,1,電捕,116,R37,枋山溪中游,IV區,22.26658,120.71711,2010-12-21 09:00:00,晴,7.91,19.1,5.2,237,11.02,195,,"枋山溪位於屏東縣獅子鄉，於枋山鄉出海，為恆春半島西側較大型的溪流之ㄧ。本樣站位於中游河段，屬於純淡水域。地理位置為北緯22° 15+59.7""，東經120° 43+1.6""。於此次調查，枋山溪中游樣站的水文資料於民國99年12月21日上午9點整的測定值如下：pH值為7.91，水溫19.10 ℃，濁度5.20 NTU，導電度237 μs/cm，溶氧量11.02，總溶解固體物含量(TDS)為195 mg/l ，調查當日該地區的天候為晴天。另外該河段的河寬約10 m，水深約0.7 m。水色清澈，該河段溪流底質以砂礫混合卵石為主，溪流兩岸的溪畔環境尚稱自然，河畔有農民開闢種植大範圍的西瓜田。溪流水流豐沛，棲地型態以流區及潭區為主，河岸植被稀疏，生長著一些木本及草本植物。",本次在枋山溪中游樣站的魚類相調查共計採獲4科5種魚類(見表5)，全部都屬於原生魚種，包含有鰻鱺科的鱸鰻；鯉科的台灣石魚賓、高屏馬口鱲；鰕虎科的日本瓢鰭鰕虎；溪鱧科的溪鱧。此次調查採集共採獲魚類18尾。採獲數量最多的是日本瓢鰭鰕虎，共採獲8尾，分別佔所有魚類採獲尾數的44.4%，其個體體長介於2.3~5.2cm。採獲數量最少的是鱸鰻及溪鱧，皆僅採獲1尾，各佔所有魚類採獲尾數的5.6 %，其個體體長分別為10.7cm、6.3cm。此次採集調查結果顯示，枋山溪中游樣站的魚類相包括了初級性淡水魚及兩側洄游型淡水魚，前者如高屏馬口鱲，後者如鱸鰻，此為典型的恆春半島西側溪流魚類相，而枋山溪也因為溪流水量豐沛而一年四季皆不會乾涸，因此孕育了許多種類的兩側洄游型魚種；同時也因屬於恆春半島較大溪流，因此也可發現如高屏馬口鱲等台灣南部特有淡水魚類的蹤跡。,5,Anguilliformes,鰻形目,Anguilloidei,鰻鱺亞目,Anguillidae,鰻鱺科,F074,Anguilla marmorata,Anguilla marmorata,鱸鰻,花鰻、烏耳鰻,"Quoy & Gaimard, 1824"
759,R66,Anguilla marmorata,2,電捕,145,R66,藤橋溪,V區,22.88722,121.25,2010-07-27 16:00:00,陰時有雨,8.74,26.18,13,417,8.13,265,,藤橋溪流域位於台東縣東河鄉，位於都蘭山列東南側，於東河鄉興昌村加羅馬沙山下出海，屬於一獨流入海的縣管河川。本樣站位於藤橋溪下游台11號道旁往出海口的河段，屬於感潮河段。地理位置為北緯22° 52’ 14”，東經121° 15’ 00”。於此次調查，藤橋溪樣站的水文資料於民國99年7月27日下午4點整的測定值如下：pH值為8.74，水溫26.18 ℃，濁度13 NTU，導電度417 μs/cm，溶氧量8.13，總溶解固體物含量(TDS)為265 mg/l 。調查當日該地區的天候為陰偶有雨。該河段的河寬約8 m，水深約0.4m。水色呈淡褐色且透明，該河段溪流底質為礫石為主，砂土、卵石及圓石為底交錯的環境，在溪流兩岸的溪畔環境，於調查樣站之中上游築有河堤溝渠化之外，就該調查樣站以下大部份區域能保留有砂石及土壤裸露，且有茂密的植被覆生。棲地型態以淺流以及淺瀨為主。,本次在藤橋溪樣站的魚類相調查共計採獲3科4種魚類，皆屬於原生種。所調查到的有塘鱧科的棕塘鱧、黑塘鱧、鰻鱺科的鱸鰻以及鰕虎科的日本瓢鰭鰕虎。此次調查採集共採獲魚類16尾。所採獲的魚種中以日本瓢鰭鰕虎採集較多，共採獲6尾，佔所有魚種採獲尾數的37.5%，其個體體長介於3.0~10.0cm；其次為棕塘鱧以及黑塘鱧，分別各採獲5尾及3尾，各佔所有魚種採獲尾數的31.3%及18.6%，其個體體長分別介於5.3~8.3cm、5.2~6.6cm；鱸鰻為最少，共採獲2尾，佔所有魚種採獲尾數的12.5%，其個體體長分別為14.0cm、16.0cm。藤橋溪地理位置相近於都蘭溪，同樣位於台灣東部，而此次採集調查結果也顯示，藤橋溪樣站的原生魚類相僅有兩側洄游型淡水魚，而完全無初級性淡水魚，其中最優勢魚種的日本禿頭鯊及棕塘鱧屬於此類魚種。藤橋溪在本樣站以下至出海口間的河段，河道地勢平坦，因此會受到潮汐作用的影響，屬於感潮帶河段，且沒有任何人工壩體的阻隔，因此適合兩側洄游型魚類洄游至該河域覓食或棲息。,5,Anguilliformes,鰻形目,Anguilloidei,鰻鱺亞目,Anguillidae,鰻鱺科,F074,Anguilla marmorata,Anguilla marmorata,鱸鰻,花鰻、烏耳鰻,"Quoy & Gaimard, 1824"
760,R69,Anguilla marmorata,3,電捕,148,R69,都蘭溪下游,V區,22.87833,121.22889,2010-07-27 10:20:00,陰時有雨,8.25,25.39,70,664,8.33,428,,"本樣站位於台11號道路橋下的河段，屬於下游河段的純淡水域，地理位置為北緯22° 52+42""，東經121°13+44""。於此次調查，都蘭溪下游樣站的水文資料於民國99年7月27日上午10點20分的測定值如下：pH值為8.25，水溫25.39 ℃，濁度70 NTU，導電度664 μs/cm，溶氧量8.33，總溶解固體物含量(TDS)為428 mg/l ，調查當日該地區的天候為陰偶有雨。另外該河段的河寬約5 m，水深約0.5 m。水色呈黃褐且混濁，該河段溪流底質為礫石為主，圓石及卵石為底交錯的環境。在溪流兩岸的溪畔環境，樣站左右兩側皆已溝渠化，沿途河道設有橫向構造物，於調查樣點處其落差相差約一米高，河道上有濱岸植物生長，幾乎覆蓋整個溪流。棲地型態以淺流為主。",本次在都蘭溪下游樣站的魚類相調查共計採獲4科4種魚類，其中屬於原生魚種為鰕虎科的日本瓢鰭鰕虎與兔首瓢鰭鰕虎，以及鰻鱺科的鱸鰻；外來魚種為花鱂魚科的食蚊魚。此次調查採集共採獲魚類11尾。所採獲的魚種中，原生魚類共採獲9尾，佔所有採獲數量的81.8% ，外來魚種採獲2尾，佔所有採獲數量的18.2%。在原生魚種方面，各魚種採獲尾數相接近，日本瓢鰭鰕虎、兔首瓢鰭鰕虎及鱸鰻，各採獲4、2及3尾，各佔原生魚類所有魚類採獲尾數的44.4%、22.2%及33.3%，日本瓢鰭鰕虎及兔首瓢鰭鰕虎個體體長分別介於4.5~6.9cm、4.3~4.5cm，鱸鰻個體體長則分別為10.5cm、12.0cm、35.0cm。外來魚種方面僅採獲食蚊魚2尾，其個體體長分別為2.0cm、3.0cm。由於樣站地理位置處於台灣東部，而此次採集調查結果也顯示，都蘭溪下游樣站的原生魚類相僅有兩側洄游型淡水魚，而完全無初級性淡水魚，其中日本瓢鰭鰕虎、兔首瓢鰭鰕虎以鱸鰻皆屬於此類魚種。在另一方面，由於該樣站沿途皆設有橫向構造物，有些落差高達一公尺，且進行調查時溪水有異味疑似有污水排放，造成於該處河域上游並未調查到存有兩側洄游型魚類，因此可能影響到兩側洄游型淡水魚的生存。在外來魚種方面，在該樣站所採獲的食蚊魚屬於國內低海拔各溪流水域頗為常見且廣泛分佈的魚種。,5,Anguilliformes,鰻形目,Anguilloidei,鰻鱺亞目,Anguillidae,鰻鱺科,F074,Anguilla marmorata,Anguilla marmorata,鱸鰻,花鰻、烏耳鰻,"Quoy & Gaimard, 1824"
761,R13,Anguilla marmorata,3,電捕,92,R13,小仔坑溪中游,I區,25.2797,121.54478,2010-05-21 11:20:00,晴時多雲,7.09,26.2,43,110,8.64,70,,"小坑仔溪樣站位於台北縣石門鄉，位於陽明山國家公園北側，於三芝鄉老梅村出海，屬於一獨流入海的縣管河川。本樣站位於台北縣三芝鄉老梅村的小坑路旁河段，屬於中游河段的純淡水域，地理位置為北緯25°16+46.92""，東經121°32+41.19""。於此次調查，小坑仔溪中游樣站的水文資料於民國99年5月21日上午11點20分的測定值如下：pH值為7.09，水溫26.2 ℃，濁度43.0 NTU，導電度110 μs/cm，溶氧量8.64，總溶解固體物含量(TDS)為70 mg/l 。調查當日該地區的天候為晴時多雲。該河段的河寬約3.5 m，水深約0.3m。水色為略帶淺褐色的半透明水域，該河段的溪流底質為卵石、礫石及細沉積沙土混合交錯環境，在溪流兩岸的溪畔環境，兩岸皆為砌石式護岸，且河岸除了有的植物覆生外，同時在河岸旁也有水池排水注入此河段內。",本次在小坑仔溪中游樣站的魚類相調查共計採獲3科7種魚類 所採獲的皆為原生魚種，包含有鰻鱺科的鱸鰻、鯉科的台灣石、台灣縱紋鱲、長鰭馬口鱲及羅漢魚，鰕虎科的明潭吻鰕虎及日本瓢鰭鰕虎，另有採獲到洄游性蝦蟹類貪食沼蝦(Macrobrachium lar)以及日本絨螯蟹。此次調查採集共採獲魚類26尾。採獲尾數較多的為台灣石，共採獲10尾，佔所有魚類採獲尾數的38.5 %，其個體體長介於5.4~10.2cm；採獲數量最少的為長鰭馬口鱲及羅漢魚，各僅採獲1尾，只佔所有魚類採獲尾數的3.8 %，其個體體長分別為2.5cm、3.5cm。此次採集調查結果顯示，小坑仔溪中游樣站的魚類相包括了初級性淡水魚及兩側洄游型淡水魚，前者包括鯉科的長鰭馬口鱲，後者則有鰻鱺科的鱸鰻以及鰕虎科的日本瓢鰭鰕虎。本樣站處於中上游河段，因此可調查到如台灣縱紋鱲等淡水河中上游典型魚種。在另一方面，在本樣站河域所調查到的7種原生魚種中，除了有2種屬於兩側洄游型魚類，即鱸鰻以及日本瓢鰭鰕虎，尚有洄游性蝦蟹類貪食沼蝦以及日本絨螯蟹，因此該河段適合兩側洄游型魚類洄游至此覓食或棲息。,5,Anguilliformes,鰻形目,Anguilloidei,鰻鱺亞目,Anguillidae,鰻鱺科,F074,Anguilla marmorata,Anguilla marmorata,鱸鰻,花鰻、烏耳鰻,"Quoy & Gaimard, 1824"
682,R49,Aphyocypris kikuchii,12,電捕,128,R49,水璉溪上游,V區,23.77094,121.54128,2010-10-15 16:00:00,陰,8.18,25.8,17.2,536,7.41,440,,水璉溪位於花蓮縣壽豐鄉海岸山脈，於水璉出海，屬於一獨流入海的縣管河川。本樣站位於水璉溪上游的南坑地區河段，屬於上游河段的純淡水域，地理位置為北緯23°46’ 15.4”，東經121°32’  28.6”。於此次調查，水璉溪上游樣站的水文資料於民國99年10月15日下午4點整的測定值如下：pH值為8.18，水溫25.80 ℃，濁度17.2 NTU，導電度536 μs/cm，溶氧量7.41，總溶解固體物含量(TDS)為440 mg/l ，調查當日該地區的天候為陰天。另外該河段的河寬約5 m，水深約0.35 m。水色因當地日前曾下過雨而略混濁呈半透明，該河段溪流底質以泥砂混合卵石及大型礫石為主，溪流兩岸的溪畔環境尚稱自然。棲地型態以淺流及淺瀨為主，河岸伴生有木本及草本植物。,本次在水璉溪上游樣站的魚類相調查共計採獲3科4種魚類，所採獲的皆為原生魚種，包含有鰻鱺科的鱸鰻；鯉科的菊池氏細鯽；鰕虎科的細斑吻鰕虎、日本瓢鰭鰕虎。此次調查採集共採獲魚類29尾。採獲尾數較多的為菊池氏細鯽及細斑吻鰕虎，分別採獲12、10尾，佔所有魚類採獲尾數的41.4 %、34.5 %，其個體體長分別介於2.5~4.1cm、2.1~4.0cm；採獲數量最少的為鱸鰻，僅採獲2尾，只佔所有魚類採獲尾數的6.9 %，其個體體長分別為5.5cm、7.9cm。此次採集調查結果顯示，水璉溪上游樣站的魚類相包括了初級性淡水魚及兩側洄游型淡水魚，前者如鯉科的菊池氏細鯽，後者以鱸鰻、日本瓢鰭鰕虎為代表。水璉溪為海岸山脈北端較大型的獨流入海溪流，一年四季出海口皆不會乾涸，河道因此可以保持暢通，因此極為適合兩側洄游型魚類洄游上溯至該河域覓食或棲息，也因此該處河域所調查到兩側洄游型魚類的比例極高，除了兩側洄游型魚類外，東部特有的鯉科菊池氏細鯽在這個樣站也可發現少量族群。,6,Cypriniformes,鯉形目,,,Cyprinidae,鯉科,F102,Aphyocypris kikuchii,Aphyocypris kikuchii,菊池氏細鯽,美達卡、Medaka（台東地方俗名）、散魚仔、吉氏細鯽、臺細鯽、瘦魚、車栓仔、竹篙鑣,"(Oshima, 1919)"
110,L65,Awaous melanocephalus,1,電捕,65,L65,野銀龍門橋下,蘭嶼,22.041,121.566,2009-02-14 15:00:00,晴,,,,,,,公有,本測站位於蘭嶼核廢場附近的環島公路龍門橋下，屬於短小的龍門溪出海口段。本溪流雖然非常短小，但是溪水終年不斷，在接近龍門橋處有數段高聳的瀑布區，因此有幾處較大型的深潭。這些地方的深潭和接近出海口附近的高位珊瑚礁伏流區，都是各種溯自海中的洄游生物棲息的良好場所。由於不同季節的流量變化相當大，在本次2009年二月的調查裡，水流量相當小，因此棲息地非常容易受到外界的干擾，未來需要嚴格的加以保護。,野銀龍門橋下的魚類相調查，以電魚器進行採集。共計採獲3科4種魚類，於此處調查到的魚種皆屬於原生種，共計調查到鰻鱺科的鱸鰻、鰕虎科的兔首瓢鰭鰕虎、曙首厚唇鯊(Awaous melanocephalus)以及塘鱧科的棕塘鱧。在採獲數量方面，採獲個體數最多為鱸鰻共計57尾個體，佔所有原生魚類採獲個體的91.9 %；鰕虎科的兔首瓢鰭鰕虎3尾個體，佔所有原生魚類採獲個體的4.8%；採獲數量最少為鰕虎科的曙首厚唇鯊1尾個體以及塘鱧科的棕塘鱧1尾個體，各佔所有原生魚類採獲個體的1.6%。至於在本樣站的調查，使用電魚器平均每小時採獲量為62尾。另外在本樣站，使用電魚器除了採捕魚類之外，尚有採獲2隻貪食沼蝦以及40隻網球蝦。,7,Perciformes,鱸形目,Gobioidei,鰕虎亞目,Gobiidae,鰕虎科,F460,Awaous melanocephalus,Awaous melanocephalus,曙首厚唇鯊,,"(bleeker, 1849)"
